14.347	0.98879	0.02142
14.369	0.99122	0.021331
14.439	0.97191	0.026711
14.46	0.96527	0.026477
14.531	0.9631	0.020691
14.552	0.96405	0.02043
14.623	0.97569	0.020954
14.644	0.95088	0.020595
14.714	0.91795	0.021037
14.735	0.94566	0.020595
14.806	0.92284	0.025983
14.827	0.9228	0.025964
14.898	0.93196	0.025599
14.919	0.9347	0.025593
14.989	0.91689	0.022051
15.01	0.89315	0.021782
15.081	0.90542	0.021212
15.102	0.89427	0.02094
15.173	0.91154	0.017986
15.194	0.91302	0.017973
15.264	0.87605	0.017791
15.285	0.89591	0.01818
15.356	0.8656	0.022648
15.377	0.88151	0.02295
15.448	0.87313	0.016855
15.469	0.86558	0.016994
15.539	0.86125	0.022877
15.561	0.85898	0.023526
15.631	0.85426	0.021288
15.652	0.85461	0.021798
15.723	0.82817	0.022543
15.744	0.82767	0.023146
15.815	0.83026	0.016284
15.836	0.83424	0.016913
15.906	0.82443	0.025545
15.927	0.82271	0.026139
15.998	0.78685	0.018003
16.019	0.78659	0.018476
16.09	0.80653	0.018835
16.111	0.7909	0.018772
16.202	0.77987	0.019089
16.273	0.7803	0.028997
16.294	0.77904	0.029364
16.365	0.76434	0.020111
16.386	0.76755	0.020465
16.456	0.76457	0.028185
16.478	0.77299	0.019951
16.548	0.75721	0.018956
16.64	0.74759	0.01867
16.661	0.749	0.018835
16.731	0.73143	0.022412
16.753	0.72568	0.022336
16.823	0.72289	0.022905
16.844	0.71823	0.023018
16.915	0.71262	0.019506
16.936	0.72927	0.019977
17.007	0.72132	0.019024
17.028	0.70102	0.019012
17.098	0.68794	0.028487
17.119	0.68554	0.028775
17.19	0.67709	0.028828
17.211	0.67261	0.028927
17.282	0.68302	0.030323
17.303	0.68625	0.030621
17.373	0.67571	0.034251
17.394	0.67367	0.034757
17.465	0.65198	0.034057
17.486	0.64547	0.034278
17.557	0.64543	0.019895
17.648	0.65552	0.020408
17.67	0.65157	0.020194
17.74	0.6439	0.023253
17.761	0.65796	0.023407
17.832	0.64211	0.021726
17.853	0.61504	0.022328
17.923	0.63731	0.022086
17.945	0.60619	0.022233
18.015	0.62113	0.022144
18.036	0.62564	0.022477
18.107	0.62244	0.02195
18.128	0.62078	0.021916
18.199	0.60198	0.02179
18.22	0.60184	0.021904
18.29	0.58769	0.021498
18.311	0.58538	0.021642
18.382	0.59527	0.020938
18.403	0.58947	0.021111
18.474	0.59923	0.020706
18.495	0.59097	0.02099
18.565	0.58237	0.020629
18.586	0.58213	0.021083
18.657	0.56834	0.02261
18.678	0.58671	0.023143
18.749	0.5787	0.020655
18.77	0.54967	0.020647
18.84	0.57203	0.022619
18.862	0.57914	0.023606
18.932	0.54407	0.034583
18.953	0.53088	0.034607
19.024	0.55401	0.02279
19.045	0.57658	0.022587
19.115	0.56492	0.033414
19.137	0.55496	0.032714
19.207	0.54648	0.034388
19.228	0.55539	0.034144
19.299	0.55235	0.034752
19.32	0.54773	0.034344
19.39	0.52859	0.022769
19.412	0.54162	0.022095
19.482	0.52142	0.034646
19.503	0.5027	0.033725
19.574	0.50426	0.027558
19.595	0.50589	0.026701
19.666	0.52174	0.042565
19.687	0.52451	0.04099
19.757	0.49647	0.025718
19.779	0.51262	0.024228
19.829	0.52173	0.01968
19.849	0.50239	0.040136
19.87	0.48478	0.038315
19.872	0.49003	0.018297
19.941	0.47272	0.026816
19.962	0.50129	0.025625
20.012	0.48868	0.018403
20.032	0.48151	0.040956
20.054	0.47343	0.039368
20.055	0.4823	0.017039
20.124	0.51789	0.028018
20.145	0.46749	0.026343
20.195	0.48997	0.031654
20.216	0.47347	0.027825
20.237	0.49494	0.028033
20.238	0.47901	0.030047
20.307	0.47658	0.03019
20.329	0.45979	0.029724
20.379	0.4761	0.033922
20.399	0.48088	0.033322
20.42	0.48844	0.034374
20.422	0.46927	0.032624
20.491	0.47161	0.029461
20.503	0.49166	0.010716
20.512	0.46534	0.03078
20.562	0.47472	0.03091
20.605	0.47679	0.030155
20.612	0.46049	0.011771
20.679	0.47211	0.032099
20.746	0.46835	0.016056
20.786	0.47647	0.031255
20.788	0.47266	0.015876
20.855	0.45879	0.009823
20.929	0.45583	0.015589
20.961	0.45269	0.01375
20.972	0.45211	0.015332
21.112	0.42842	0.015487
21.136	0.44435	0.009525
21.155	0.45089	0.015456
21.296	0.47018	0.015361
21.311	0.44948	0.01207
21.339	0.45826	0.015175
21.384	0.43942	0.010572
21.479	0.45138	0.029283
21.486	0.44554	0.010322
21.56	0.44293	0.008347
21.661	0.4403	0.008652
21.737	0.44415	0.009002
21.836	0.43118	0.010608
22.011	0.42658	0.01369
22.09	0.42118	0.016681
22.187	0.41925	0.016342
22.267	0.4352	0.007798
22.362	0.41852	0.008177
22.444	0.41692	0.017022
22.538	0.41024	0.017592
22.621	0.40434	0.017466
22.713	0.39777	0.017992
22.798	0.39695	0.007684
22.889	0.39301	0.008059
22.975	0.39108	0.010085
23.065	0.38909	0.010595
23.153	0.39659	0.006833
23.241	0.38164	0.008551
23.33	0.38528	0.007459
23.417	0.38496	0.00944
23.508	0.36977	0.007336
23.594	0.37308	0.008205
23.686	0.38347	0.006093
23.77	0.36535	0.006841
23.864	0.37477	0.012847
23.946	0.3719	0.013584
24.042	0.36592	0.013095
24.123	0.3608	0.014184
24.22	0.35671	0.006844
24.3	0.35659	0.008232
24.398	0.36364	0.007352
24.476	0.383	0.008777
24.653	0.34316	0.006621
24.83	0.33782	0.006531
24.933	0.34798	0.006417
25.007	0.33461	0.007754
25.111	0.3321	0.016485
25.185	0.33265	0.017927
25.29	0.33747	0.006043
25.362	0.32717	0.00659
25.539	0.32398	0.008013
25.717	0.32063	0.006841
25.894	0.31723	0.007672
26.006	0.31641	0.007361
26.185	0.31399	0.006683
26.364	0.30816	0.012119
26.428	0.3057	0.012176
26.544	0.30006	0.006515
26.606	0.30184	0.006452
26.723	0.2979	0.008794
26.784	0.30224	0.009442
26.903	0.30742	0.007267
26.962	0.28971	0.007806
27.083	0.29189	0.007172
27.263	0.28819	0.006763
27.319	0.28451	0.007115
27.497	0.28586	0.006566
27.623	0.28812	0.006568
27.803	0.28665	0.013466
27.855	0.28927	0.014175
27.983	0.2796	0.00747
28.034	0.27745	0.009708
28.164	0.27333	0.014509
28.212	0.27385	0.015378
28.344	0.27703	0.01642
28.391	0.2697	0.018597
28.525	0.27504	0.016172
28.571	0.26673	0.016107
28.705	0.26807	0.007062
28.886	0.26238	0.008356
28.929	0.26225	0.007683
29.067	0.26186	0.007912
29.248	0.26091	0.009851
29.288	0.24951	0.010795
29.468	0.25192	0.009835
29.61	0.24773	0.008657
29.648	0.25095	0.009475
29.792	0.25009	0.015389
29.828	0.24583	0.016236
30.008	0.2439	0.008117
30.155	0.24309	0.015149
30.188	0.2421	0.015988
30.336	0.24315	0.015307
30.368	0.24341	0.016378
30.518	0.23816	0.015788
30.548	0.2387	0.016868
30.7	0.23908	0.009425
30.729	0.23951	0.010961
30.882	0.24343	0.009621
30.909	0.23438	0.010434
31.064	0.22825	0.010315
31.09	0.23574	0.010863
31.246	0.2418	0.010568
31.429	0.23751	0.010531
31.451	0.23209	0.011154
31.611	0.21864	0.012291
31.632	0.22411	0.011968
31.794	0.21408	0.012015
31.813	0.22265	0.013052
31.976	0.23221	0.012413
31.994	0.22051	0.013998
32.159	0.22399	0.013442
32.175	0.22062	0.015403
32.342	0.21117	0.014352
32.357	0.21412	0.01639
32.525	0.21675	0.014631
32.538	0.22252	0.016889
32.708	0.21721	0.023782
32.72	0.20988	0.024994
32.901	0.21484	0.015984
33.074	0.22264	0.015037
33.083	0.19157	0.015816
33.257	0.22033	0.017124
33.265	0.20114	0.020147
33.441	0.21153	0.019066
33.624	0.20201	0.018913
33.629	0.20621	0.023468
33.808	0.20703	0.022112
33.811	0.20656	0.023552
33.992	0.20796	0.022345
33.993	0.2204	0.027303
34.176	0.19526	0.027149
34.176	0.20811	0.025543
34.358	0.20051	0.029271
34.36	0.20058	0.027431
34.541	0.20773	0.028004
34.544	0.2112	0.025391
34.723	0.19628	0.026811
34.728	0.19698	0.026767
34.906	0.19995	0.028503
35.089	0.20262	0.030492
35.272	0.2034	0.036974
35.281	0.20331	0.035762
35.455	0.20335	0.048098
35.466	0.2043	0.043625
35.638	0.21426	0.041895
35.651	0.20875	0.037977
35.821	0.21234	0.051325
36.005	0.19573	0.052501
36.021	0.20249	0.049979
36.188	0.20404	0.051284
36.206	0.17416	0.043947
36.372	0.20513	0.051596
36.391	0.20739	0.046011
36.555	0.19016	0.061777
36.576	0.21296	0.055994
36.739	0.18123	0.086443
36.761	0.1968	0.08483
36.923	0.23548	0.057536
36.947	0.20922	0.055326
37.107	0.21448	0.097601
37.132	0.23644	0.10863
37.291	0.22177	0.077986
37.318	0.13837	0.073766
